longitude,latitude,name,phone,dates_open,state,city
-117.235,46.477,Nisqually John Landing,,,WA,Lewiston
-117.282,48.791,Noisy Creek,509.446.7500/509.684.7000,mid may-late aug,WA,Metaline
-123.203,46.889,North Creek- State Forest,360.577.2025,see agency web site for open/closed status,WA,Oakville
-121.786,46.451,North Fork,360.497.1105/360.891.5001,mid may-mid sep,WA,Randle
-120.581,47.987,North Fork,509.784.1511/509.664.9200,,WA,Entiat
-119.77,48.867,North Fork Nine Mile- State Forest,509.684.7474,see agency web site for open/closed status,WA,Loomis
-118.002,48.786,North Gorge - Lake Roosevelt National Rec Area-,509.633.9441,all year,WA,
-119.181,46.93,Northend Canal Lake North WDFW,,all year,WA,Warden
-119.906,46.839,Nunnally - WDFW,,,WA,Schwana
-122.73,48.022,Oak Bay County Park,,,WA,Port Hadlock
-122.652,48.286,Oak Harbor City Beach Park,360.679.5551,,WA,Oak Harbor
-122.829,48.602,Obstruction Pass State Park,360.902.8844,,WA,Orcas Island
-124.164,47.034,Ocean City State Park,360.289.3553,all year,WA,Ocean Shores
-118.687,47.333,Odessa City Park,509.982.2401,,WA,Odessa
-118.71,47.328,Odessa Golf Club/RV Park,509.982.0093,,WA,Odessa
-122.89,48.557,Odlin Park  - Lopez Island,360.378.8420,,WA,Lopez Island
-117.418,46.653,Offield Landing - Lake Bryan,,,WA,Pomeroy
-121.569,46.734,Ohanapecosh - Mount Rainier National Park,360.569.2211,mid may-late sep,WA,Enumclaw
-119.573,48.366,Okanogan County Fairground,509.422.1621,,WA,Okanogan
-121.623,45.872,Oklahoma,509.395.3401/360.891.5001,early jun-mid sep,WA,Cook
-121.618,46.289,Olallie Lake,360.497.1105/360.891.5001,,WA,
-119.773,48.595,Oriole,509.486.2186/509.664.9200,,WA,Conconully
-119.433,48.949,Osoyoos Lake Park,509.476.2926,,WA,Oroville
-121.17,47.424,Owhi,509.852.1100/509.664.9200,,WA,Cle Elum
-123.311,47.409,Oxbow Rustic,/360.956.2300,,WA,Hoodsport
-124.668,48.153,Ozette - Olympic National Park,360.565.3130,,WA,Beaver
-124.207,47.216,Pacific Beach Military,360.276.4414,,WA,Pacific Beach
-124.204,47.207,Pacific Beach State Park,800.233.0321,all year,WA,Ocean Shores
-119.634,48.916,Palmer Lake- State Forest,509.684.7474,see agency web site for open/closed status,WA,Loomis
-117.437,46.865,Palouse Empire Fair,509.397.3753,,WA,Colfax
-118.224,46.667,Palouse Falls State Park,509.549.3551,all year,WA,Washtucna
-117.265,48.506,Panhandle,509.447.7316/509.684.7000,mid may-late aug,WA,Usk
-117.706,46.204,Panjab,509.843.1891/541.278.3716,,WA,Dayton
-121.671,48.723,Panorama Point,541.338.7869,early jun-mid sep,WA,Concrete
-121.876,45.821,Panther Creek,509.395.3401/360.891.5001,early jun-mid sep,WA,Carson
-121.934,45.949,Paradise Creek,509.395.3401/360.891.5001,early jun-mid sep,WA,Carson
-122.703,45.866,Paradise Point State Park,360.263.2350,all year,WA,Woodland
-121.666,48.736,Park Creek,360.856.5700/425.783.6000,early jun-mid sep,WA,Concrete
-117.514,46.292,Pataha,509.843.1891/541.278.3716,,WA,Pomeroy
-119.9,48.052,Pateros City Park,,,WA,Pateros
-120.146,48.487,Pearrygin Lake State Park,509.996.2370,early apr-late oct,WA,Winthrop
-122.744,47.259,Penrose Point State Park,253.884.2514,early apr-late sep,WA,Purdy
-121.658,45.969,Peterson Prairie,509.395.3401/360.891.5001,early jun-mid sep,WA,Trout Lake
-120.849,48.07,Phelps Creek,509.548.6977/509.664.9200,,WA,Leavenworth
-118.139,48.904,Pierre Lake,509.738.7700/509.684.7000,,WA,Orient
-124.099,48.198,Pillar Point Rec Area,360.963.2301,,WA,Sekiu
-120.424,47.759,Pine Flat,509.784.1511/509.664.9200,,WA,Entiat
-117.054,48.213,Pioneer Park,509.447.7316/509.684.7000,mid may-late aug,WA,Newport
-121.326,46.942,Pleasant Valley,509.653.1410/509.664.9200,early jun-mid sep,WA,Cliffdell
-119.357,45.934,Plymouth Park,541.506.7819,early apr-late oct,WA,Plymouth
-120.497,48.422,Poplar Flat,509.996.4003/509.664.9200,,WA,Twisp
-118.177,47.896,Porcupine Bay - Lake Roosevelt National Rec Area,509.725.2715,all year,WA,Davenport
-123.256,46.978,Porter Creek- State Forest,360.577.2025,see agency web site for open/closed status,WA,Elma
-119.351,46.982,Potholes State Park,509.346.2759,all year,WA,Othello
-123.159,47.361,Potlatch State Park,360.877.5361,all year,WA,Shelton
-120.496,48.147,Prince Creek,509.682.2576/509.664.9200,,WA,Chelan
-123.921,47.264,Promised Land Park - Rayonier Timber Co,,,WA,Humptulips
-117.171,46.726,Pullman RV Park,509.338.3227,,WA,Pullman
-120.657,48.313,Purple Point,608.264.5610,,WA,Stehekin
-124.018,47.626,Queets,360.565.3130,,WA,
-122.88,47.822,Quilcene County Park,360.385.9129,,WA,Quilcene
-119.928,47.141,Quincey Lake - WDFW,,,WA,George
-123.233,46.63,Rainbow Falls State Park,360.291.3767,all year,WA,Chehalis
-118.728,48.481,Rainey Creek,509.548.6977/509.664.9200,,WA,
-120.145,48.542,Ramsey Creek - WDFW,,,WA,Winthrop
-121.532,47.014,Ranger Creek Airstrip,/425.783.6000,,WA,Enumclaw
-121.907,48.517,Rasar State Park,360.826.3942,all year,WA,Concrete
-119.808,48.176,Rat Lake - WDFW,,,WA,Brewster
-121.652,48.071,Red Bridge,360.436.1155/425.783.6000,early jun-mid sep,WA,Granite Falls
-121.102,47.367,Red Mountain,509.852.1100/509.664.9200,,WA,Cle Elum
-120.588,48.2,Refrigerator Harbor,509.682.2576/509.664.9200,,WA,Chelan
-119.254,46.506,Ringold Springs - WDFW,,all year,WA,Basin City
-118.091,46.577,Riparia Park - Snake River,,,WA,Hay
-120.552,48.653,River Bend,509.996.4003/509.664.9200,,WA,Mazama
-122.078,48.18,River Meadows County Park,360.435.3441,,WA,Arlington
-120.788,47.962,Riverbend  - Law,509.548.6977/509.664.9200,,WA,Leavenworth
-122.222,48.491,Riverfront RV Park - Sedro Woolley,,,WA,Sedro-Woolley
-117.496,47.697,Riverside State Park,509.465.5064,all year,WA,Nine Mile Falls
-120.577,48.461,Roads End,509.996.4003/509.664.9200,,WA,Twisp
-120.461,45.719,Rock Creek Park - Columbia River Gorge,,,WA,Lyle
-122.324,45.765,Rock Creek- State Forest,360.577.2025,see agency web site for open/closed status,WA,Yacolt
-119.759,48.406,Rock Creek- State Forest,,see agency web site for open/closed status,WA,Okanogan
-120.918,47.608,Rock Island,509.548.6977/509.664.9200,,WA,Leavenworth
-119.787,48.453,Rock Lakes- State Forest,,see agency web site for open/closed status,WA,Okanogan
-117.871,48.494,Rocky Lake- State Forest,509.684.7474,see agency web site for open/closed status,WA,Colville
-122.221,46.774,Rocky Point  - Alder Lake,888.226.7688,,WA,Eatonville
-122.698,48.322,Rocky Point RV Military - Whidbey Island,360.257.2178,,WA,Oak Harbor
-120.222,45.732,Roosevelt Park - Columbia River Gorge,,,WA,Roosevelt
-121.071,48.985,Ross Lake NRA,360.854.7200,,WA,
-119.128,48.608,Round Lake - WDFW,,early may-late oct,WA,Tonasket
-120.463,46.752,Roza - Yakima River Canyon,509.536.1200,,WA,Yakima
-120.258,48.681,Ruffed Grouse,509.996.4003/509.664.9200,,WA,Twisp
-121.762,46.118,Saddle,509.395.3401/360.891.5001,,WA,
-121.1,47.401,Salmon La Sac,509.852.1100/509.664.9200,early jun-late aug,WA,Cle Elum
-119.842,48.658,Salmon Meadows,509.486.2186/509.664.9200,,WA,Conconully
-123.696,48.162,Salt Creek County Rec Area,360.928.3441,,WA,Port Angeles
-121.366,47.89,San Juan,360.677.2414/425.783.6000,,WA,Gold Bar
-123.159,48.541,San Juan Island County Park,360.378.8420,,WA,San Juan Islan
-121.56,48.411,Sauk Park,360.853.8808,mid apr-late oct,WA,Concrete
-121.095,46.975,Sawmill Flat,509.653.1410/509.664.9200,mid may-late sep,WA,Naches
-122.845,47.643,Scenic Beach State Park,360.830.5079,early may-late sep,WA,Seabeck
-120.802,47.974,Schaefer Creek,509.548.6977/509.664.9200,,WA,Leavenworth
-123.466,47.096,Schafer State Park,360.482.3852,mid apr-late sep,WA,Elma
-122.893,47.711,Seal Rock,360.765.2200/360.956.2300,,WA,Brinnon
-122.818,46.296,Seaquest State Park,360.274.8633,all year,WA,Castle Rock
-123.026,48.039,Sequim Bay State Park,360.683.4235,all year,WA,Sequim
-121.599,48.739,Shannon Creek,360.856.5700/425.783.6000,early jun-mid sep,WA,Burlington
-122.936,48.565,Shaw County Park (Shaw Island),,,WA,Shaw Island
-117.836,48.96,Sheep Creek- State Forest,509.684.7474,see agency web site for open/closed status,WA,Kettle Falls
-118.463,48.605,Sherman Overlook,509.738.7700/509.684.7000,,WA,Kettle Falls
-123.157,46.895,Sherman Valley- State Forest,360.577.2025,see agency web site for open/closed status,WA,Oakville
-120.16,48.621,Shrew - WDFW,,,WA,Winthrop
-120.539,47.96,Silver Falls,509.784.1511/509.664.9200,,WA,Entiat
-121.698,48.905,Silver Fir,360.856.5700/425.783.6000,early jun-mid sep,WA,Maple Falls
-121.531,46.994,Silver Springs,/425.783.6000,early jun-mid sep,WA,Greenwater
-119.69,48.696,Sinlahekin Creek - WDFW,,,WA,Tonasket
-123.46,46.271,Skamokawa Vista City Park,360.795.8605,,WA,Skamokawa
-117.227,48.292,Skookum Creek- State Forest,,see agency web site for open/closed status,WA,Newport
-118.06,48.733,Snag Cove - Lake Roosevelt National Rec Area,509.633.9441,all year,WA,
-120.29,47.96,Snowberry,509.682.2576/509.664.9200,,WA,Chelan
-121.216,46.926,Soda Springs,509.653.1410/509.664.9200,early jun-mid sep,WA,Cliffdell
-121.48,46.704,Soda Springs,360.497.1105/360.891.5001,,WA,Packwood
-120.97,47.858,Soda Springs  - Law,509.548.6977/509.664.9200,,WA,Leavenworth
-123.855,47.965,Sol Duc - Olympic National Park,360.565.3130,,WA,Port Angeles
-121.767,46.112,South,360.449.7810/360.891.5001,,WA,
-120.529,48.438,South Creek,509.996.4003/509.664.9200,,WA,Twisp
-120.339,48.105,South Navarre,509.682.2576/509.664.9200,,WA,Stehekin
-119.333,47.083,South Outlet - WDFW,,all year,WA,Moses Lake
-117.183,48.392,South Skookum Lake,509.447.7316/509.684.7000,,WA,Usk
-122.592,48.058,South Whidbey Island State Park,360.331.4559,all year,WA,Freeland
-119.702,48.616,Southwest End - WDFW,,early may-late oct,WA,Omak
-122.862,48.536,Spencer Spit State Park,360.468.2251,mid mar-mid oct,WA,Lopez Island
-117.765,47.836,Spokane Lake Campground- State Forest,509.684.7474,see agency web site for open/closed status,WA,Tumtum
-119.809,48.39,Sportsmans Camp- State Forest,,see agency web site for open/closed status,WA,Okanogan
-118.939,47.933,Spring Canyon - Lake Roosevelt National Rec Area,509.633.9441,all year,WA,Coulee Dam
-121.673,48.272,Squire Creek County Park,360.435.3441,,WA,Arlington
-117.061,48.767,Stagger Inn,208.443.2512/208.765.7223,,WA,Nordman
-123.328,47.515,Staircase - Olympic National Park,360.565.3130,,WA,Hoodsport
-119.92,47.149,Stan Coffin - WDFW,,all year,WA,Quincey
-122.965,46.64,Stan Hedwall Park,360.748.6664,,WA,Chehalis
-117.708,48.494,Starvation Lake- State Forest,509.684.7474,see agency web site for open/closed status,WA,Colville
-122.652,48.287,Staysail RV Park - Oak Harbor,,,WA,Oak Harbor
-119.133,47.852,Steamboat Rock State Park,509.633.1304,all year,WA,Electric City
-121.11,45.924,Stimpson Flats - WDFW,,all year,WA,Wahkiacus
-119.697,48.594,Sugarloaf,509.486.2186/509.664.9200,,WA,Okanogan
-117.283,48.861,Sullivan Lake,801.226.3564,mid may-late aug,WA,Metaline Falls
-121.536,46.71,Summit Creek,360.497.1105/360.891.5001,,WA,Randle
-119.391,47.587,Sun Lakes State Park Resort,509.632.5583,early apr-late sep,WA,Coulee City
-120.315,45.719,Sundale Park - Columbia River Gorge,,,WA,
-122.25,45.819,Sunset,360.449.7810/360.891.5001,,WA,Yacolt
-121.759,46.089,Surprise Lakes Indian,509.395.3401/360.891.5001,,WA,
-118.834,48.513,Swan Lake,509.775.7400/509.684.7000,,WA,Republic
-120.658,47.329,Swauk,509.852.1100/509.664.9200,,WA,Cle Elum
-121.656,48.73,Swift Creek,360.856.5700/425.783.6000,,WA,Concrete
-122.164,46.468,Taidnapam Park,360.497.7707,,WA,Morton
-121.599,46.278,Takhlakh Lake,360.497.1105/360.891.5001,early jul-mid sep,WA,Trout Lake
-120.856,47.109,Taneum,509.852.1100/509.664.9200,,WA,Cle Elum
-120.933,47.112,Taneum Junction,509.852.1100/509.664.9200,,WA,Greenwood
-117.572,46.189,Teal,509.843.1891/541.278.3716,,WA,Pomeroy
-118.737,48.518,Ten Mile,509.775.7400/509.684.7000,,WA,Republic
-122.853,46.855,Tenino City Park,,,WA,Tenino
-118.058,46.579,Texas Rapids - Snake River,,,WA,Hay
-121.578,47.071,The Dalles,/425.783.6000,,WA,Greenwater
-118.728,48.481,Thirteen Mile,,,WA,Republic
-119.954,48.7,Tiffany Spring,509.486.2186/509.664.9200,,WA,Winthrop
-121.779,46.123,Tillicum,360.449.7810/360.891.5001,,WA,Trout Lake
-121.566,47.403,Tinkham,/425.783.6000,early jun-mid sep,WA,North Bend
-119.726,48.846,Toats Coulee- State Forest,509.684.7474,see agency web site for open/closed status,WA,Loomis
-121.925,47.644,Tolt MacDonald Park,206.205.5434,all year,WA,Carnation
-121.866,46.446,Tower Rock,360.497.1105/360.891.5001,mid may-mid sep,WA,Randle
-121.121,46.497,Tree Phones- State Forest,509.925.8510,see agency web site for open/closed status,WA,Yakima
-120.57,47.337,Tronsen,,,WA,Peshastin
-121.401,47.898,Troublesome Creek,360.677.2414/425.783.6000,early jun-late aug,WA,Index
-121.613,46.056,Trout Creek,509.395.3401/360.891.5001,,WA,Trout Lake
-118.239,48.624,Trout Lake,509.738.7700/509.684.7000,,WA,Kettle Falls
-120.908,47.56,Trout Lake Creek,509.395.3400,,WA,Leavenworth
-117.687,46.243,Tucannon,509.843.1891/541.278.3716,,WA,Pomeroy
-120.732,47.678,Tumwater,509.548.6977/509.664.9200,,WA,Leavenworth
-121.228,45.74,Turkey Hole - WDFW,,all year,WA,Lyle
-121.784,48.093,Turlo,360.436.1155/425.783.6000,early may-late oct,WA,Granite Falls
-122.972,47.377,Twanoh State Park,360.275.2222,all year,WA,Union
-120.265,47.992,Twenty - Five Mile Creek State Park,509.687.3710,early apr-late sep,WA,Chelan
-121.668,46.216,Twin Falls,360.449.7810/360.891.5001,,WA,
-124.108,46.856,Twin Harbors State Park,360.268.9717,all year,WA,Westport
-118.506,47.53,Twin Lakes,,,WA,Harrington
-120.482,46.856,Umtanum - Yakima River Canyon,509.536.1200,mid may-mid sep,WA,Ellensburg
-120.159,48.631,Upper Bobcat - WDFW,,,WA,Winthrop
-124.117,47.679,Upper Clearwater- State Forest,,see agency web site for open/closed status,WA,Forks
-122.773,48.136,Upper Forest - Fort Worden State Park,360.344.4431,all year,WA,Port Townsend
-121.776,48.09,Verlot,360.436.1155/425.783.6000,early may-late oct,WA,Granite Falls
-119.742,46.64,Vernita Bridge - WDFW,,all year,WA,Yakima
-118.633,46.429,Walker Park - Lake Sacajawea,,,WA,
-121.473,46.424,Walupt Lake,360.497.1105/360.891.5001,early jul-mid sep,WA,Randle
-119.993,46.9,Wanapum State Park/Ginkgo Petrified Forest,509.856.2700,early apr-late oct,WA,Vantage
-120.399,48.367,War Creek,509.996.4003/509.664.9200,,WA,Twisp
-119.159,46.981,Warden Lake North - WDFW,,early apr-late sep,WA,Moses Lake
-122.696,48.498,Washington City Park - Anacortes,360.293.1927,,WA,Anacortes
-117.375,46.636,Wawawai County Park,509.334.3774,,WA,Colfax
-120.676,48.316,Weaver Point - North Cascades National Park,360.854.7200,,WA,Stehekin
-120.328,47.458,Wenatchee Confluence State Park,509.664.6373,all year,WA,Wenatchee
-120.41,47.485,Wenatchee River County Park,509.667.7503,,WA,Monitor
-122.287,48.137,Wenberg County Park,360.652.7417,,WA,Stanwood
-117.284,48.839,West Sullivan,509.446.7500/509.684.7000,mid may-late aug,WA,Metaline
-124.129,46.899,Westport Recreation Park - Military,206.217.6129,,WA,Westport
-121.38,46.645,White Pass Lake/ Leech Lake,509.653.1410/509.664.9200,,WA,Naches
-120.927,47.771,White Pine,509.548.6977/509.664.9200,,WA,Leavenworth
-121.641,46.903,White River - Mount Rainier National Park,360.569.2211,early jul-mid sep,WA,Enumclaw
-120.94,47.953,White River Falls,509.548.6977/509.664.9200,,WA,Lake Wenatchee
-117.435,46.137,Wickiup,509.843.1891/541.278.3716,,WA,Pomeroy
-123.861,47.461,Willaby,/360.956.2300,,WA,Quinault
-121.501,48.349,William C. Dearinger- State Forest,360.856.3500,see agency web site for open/closed status,WA,Darrington
-121.037,46.673,Willows,509.653.1410/509.664.9200,early jun-mid sep,WA,Naches
-117.75,46.682,Willows Landing - Lake Bryan,,,WA,Starbuck
-119.618,47.107,Winchester Lake No. 1 - WDFW,,all year,WA,Ephrata
-118.578,46.534,Windust - Lake Sacajawea,509.547.2048,all year,WA,Pasco
-120.907,46.694,Windy Point,509.653.1410/509.664.9200,mid may-late sep,WA,Naches
-121.087,47.277,Wish Poosh,509.852.1100/509.664.9200,mid may-mid sep,WA,Cle Elum
-121.403,46.16,Yakama Nation - Bench Lake,,,WA,
-120.458,46.592,Yakima Sportsman State Park,509.575.2774,all year,WA,Yakima
-110.96,42.49,Allred Flat,307.885.3166/307.739.5500,,WY,Smoot
-111.042,43.197,Alpine,208.523.1412/208.557.5760,,WY,Alpine
-110.202,43.825,Angles,,,WY,Jackson
-110.518,43.637,Atherton Creek,307.739.5400/307.739.5500,,WY,Jackson
-108.723,42.516,Atlantic City,307.332.8400,,WY,Lander
-105.612,42.734,Ayers Natural Bridge,307.358.3532,,WY,Douglas
-107.86,44.806,Bald Mountain,307.548.6541/307.674.2600,mid jun-late aug,WY,Lovell
-107.16,41.093,Battle Creek,,,WY,Saratoga
-104.327,44.655,Bearlodge,307.283.1361/605.673.9200,,WY,Aladdin
-109.589,44.945,Beartooth Lake,307.527.6921/307.527.6241,mid jul-mid sep,WY,Cody
-106.313,42.734,Beartrap - Casper Mountain Park,,,WY,Casper Mountai
-110.863,40.824,Beaver View,,,WY,Evanston
-104.706,44.582,Belle Fourche - Devils Tower National Monument,307.467.5283,,WY,Devils Tower
-108.715,42.52,Big Atlantic Gulch,307.332.8400,,WY,Atlantic City
-109.605,44.462,Big Game,307.527.6921/307.527.6241,early jun-mid sep,WY,Wapiti
-109.269,42.688,Big Sandy,307.367.4326/307.739.5500,mid jun-mid sep,WY,Boulder
-106.906,42.497,Bishops Point - Pathfinder Lake,307.235.9311,,WY,Alcova
-106.713,42.533,Black Beach - Alcova Reservoir,307.235.9311,,WY,Alcova
-106.255,41.157,Bobbie Thomson,307.745.2300/307.745.2300,,WY,Saratoga
-106.901,41.176,Bottle Creek,307.326.5258/307.745.2300,mid jun-mid oct,WY,Encampment
-109.617,42.858,Boulder Lake,307.367.4326/307.739.5500,,WY,Boulder
-109.704,42.842,Boulder Lake Recreation Site,,,WY,Pinedale
-107.252,44.165,Boulder Park,/307.674.2600,early jun-mid sep,WY,Ten Sleep
-106.371,41.513,Bow River,307.326.5258/307.745.2300,,WY,Elk Mountain
-110.294,43.861,Box Creek,307.543.2386/307.739.5500,,WY,Jackson
-108.162,43.404,Boysen State Park,307.876.2796,all year,WY,Shoshoni
-110.437,44.535,Bridge Bay - Yellowstone National Park,307.344.7311,mid may-mid sep,WY,
-106.247,41.373,Brooklyn Lake,307.745.2300/307.745.2300,early june - late aug,WY,Centennial
-110.004,43.751,Brooks Lake,307.455.2466/307.527.6241,,WY,Dubois
-109.179,43.935,Brown Mountain,307.527.6921/307.527.6241,mid may-mid sep,WY,
-109.597,41.249,Buckboard Crossing,435.784.3445/435.789.1181,mid may-mid sep,WY,Green River
-109.244,44.502,Buffalo Bill State Park,307.587.9227,early may-late oct,WY,Cody
-107.221,43.443,Buffalo Creek,307.261.7600,,WY,Arminto
-107.213,44.17,Bull Creek,/307.674.2600,,WY,Ten Sleep
-110.778,43.251,Cabin Creek,,,WY,Jackson
-107.531,44.57,Cabin Creek Meadows,307.548.6541/307.674.2600,mid jun-mid sep,WY,Greybull
-105.837,42.455,Campbell Creek,307.358.4690/307.745.2300,,WY,Douglas
-110.488,44.735,Canyon - Yellowstone National Park,307.344.7311,mid jun-mid sep,WY,
-106.313,42.734,Casper Mountain County Park,,,WY,Casper
-111.015,44.129,Cave Falls,208.558.7301/208.557.5760,,WY,Alta
-106.991,44.283,Circle Park,/307.674.2600,mid jun-mid sep,WY,Buffalo
-109.668,44.461,Clearwater,307.527.6921/307.527.6241,mid may-mid sep,WY,Wapiti
-107.245,44.519,Coffeen Park,307.674.2600/307.674.2600,,WY,Buffalo
-110.642,43.909,Colter Bay - Grand Teton National Park,307.739.3300,mid may-mid sep,WY,Moran Junction
-104.412,44.595,Cook Lake,307.283.1361/605.673.9200,mid may-late aug,WY,Sundance
-107.684,42.362,Cottonwood,307.332.8400,,WY,
-106.747,42.523,Cottonwood - Alcova Reservoir,307.235.9311,,WY,Alcova
-110.817,42.64,Cottonwood Lake,307.885.3166/307.739.5500,,WY,Afton
-109.774,44.942,Crazy Creek,307.527.6921/307.527.6241,mid may-mid sep,WY,Cody
-110.431,43.611,Crystal Creek,307.739.5400/307.739.5500,,WY,Jackson
-105.255,41.191,Curt Gowdy State Park,307.632.7946,early may-late oct,WY,Cheyenne
-110.661,43.513,Curtis Canyon,307.739.5400/307.739.5500,,WY,Jackson
-105.679,42.392,Curtis Gulch,307.358.4690/307.745.2300,,WY,Douglas
-109.418,44.753,Dead Indian,307.527.6921/307.527.6241,mid may-mid sep,WY,Cody
-107.448,44.69,Dead Swede,307.674.2600/307.674.2600,early jun-mid sep,WY,Dayton
-106.273,41.458,Deep Creek,307.326.5258/307.745.2300,mid jun-mid oct,WY,Saratoga
-109.62,44.159,Deer Creek,307.527.6921/307.527.6241,,WY,Cody
-107.223,44.244,Deer Park,/307.674.2600,mid jun-mid sep,WY,Ten Sleep
-106.872,42.468,Diabase - Pathfinder Lake,307.235.9311,,WY,Alcova
-109.058,42.836,Dickinson Creek,307.332.5460/307.527.6241,,WY,Ft. Washakie
-109.56,43.806,Double Cabin,307.455.2466/307.527.6241,mid may-mid sep,WY,Dubois
-106.989,44.073,Doyle,/307.674.2600,mid may-late oct,WY,Ten Sleep
-107.06,41.864,Dugway,,all year,WY,Sinclair
-109.89,44.471,Eagle Creek,307.527.6921/307.527.6241,mid may-mid sep,WY,Wapiti
-106.214,41.874,East Allen Lake Public Access - WGF,,all year,WY,Medicine Bow
-107.209,44.596,East Fork,307.674.2600/307.674.2600,mid jun-mid sep,WY,Big Horn
-110.808,43.212,East Table Creek,307.739.5400/307.739.5500,,WY,Hoback Junction
-110.788,43.214,Elbow,307.739.5400/307.739.5500,,WY,
-109.629,44.463,Elk Fork,307.527.6921/307.527.6241,mid may-mid sep,WY,Wapiti
-106.792,41.211,Encampment City Park,,,WY,Encampment
-106.798,41.186,Encampment River,,,WY,Encampment
-105.323,42.424,Esterbrook,307.358.4690/307.745.2300,,WY,Douglas
-106.15,41.071,Evans Creek,307.745.2300/307.745.2300,,WY,Laramie
-104.871,41.155,F.E. Warren AFB Crow Creek Military,307.773.3874,,WY,
-109.97,43.705,Falls,307.455.2466/307.527.6241,mid jun-mid sep,WY,Dubois
-108.882,42.63,Fiddlers Lake,307.332.5460/307.527.6241,,WY,Lander
-109.446,41.35,Firehole Canyon - Flaming Gorge Reservoir,435.784.3445/435.789.1181,mid may-late aug,WY,
-110.369,44.564,Fishing Bridge RV - Yellowstone National Park,307.344.7311,mid may-mid sep,WY,
-107.97,44.804,Five Springs Falls,,,WY,Lovell
-110.669,44.102,Flagg Ranch - Grand Teton National Park,800.443.2311,mid may-mid sep,WY,Moran
-110.152,42.076,Fontenelle Creek Rec Area,307.352.0256,,WY,Kemmerer
-110.69,42.831,Forest Park,307.885.3166/307.739.5500,,WY,Alpine
-109.833,44.976,Fox Creek,307.527.6921/307.527.6241,mid jun-mid sep,WY,Cody
-106.775,42.519,Fremont Canyon - Alcova Reservoir,307.235.9311,,WY,Alcova
-109.794,42.94,Fremont Lake,307.367.4326/307.739.5500,mid may-late aug,WY,Pinedale
-106.481,41.225,French Creek,307.326.5258/307.745.2300,mid jun-mid oct,WY,Centennial
-105.485,42.257,Friend Park,307.358.4690/307.745.2300,,WY,Dougals
-105.011,42.485,Glendo State Park,307.735.4433,early may-late oct,WY,Glendo
-110.447,43.36,Granite Creek,307.739.5400/307.739.5500,early may-late oct,WY,Hoback Junction
-110.563,44.393,Grant - Yellowstone National Park,307.344.7311,mid jun-mid sep,WY,
-107.23,43.45,Grave Springs,307)261.7600,,WY,Arminto
-106.702,42.567,Gray Reef Reservoir,,,WY,Casper
-104.693,42.161,Grayrocks Reservoir Public Access - WGF,,all year,WY,Wheatland
-109.86,43.31,Green River Lake,307.367.4326/307.739.5500,early jul-late aug,WY,Pinedale
-110.667,43.616,Gros Ventre - Grand Teton National Park,800.628.9988,mid may-mid oct,WY,Moose
-104.769,42.282,Guernsey State Park,307.836.2334,all year,WY,Hartville
-109.761,42.937,Half Moon Lake,307.367.4326/307.739.5500,,WY,Pinedale
-110.73,42.25,Hams Fork,307.877.4415/307.739.5500,,WY,Kemmerer
-107.045,41.153,Haskin Creek,307.326.5258/307.745.2300,,WY,
-110.356,43.824,Hatchet,307.543.2386/307.739.5500,,WY,Jackson
-104.194,41.708,Hawk Springs State Rec Area,307.836.2334,,WY,Guernsey
-110.598,43.28,Hoback,307.739.5400/307.739.5500,,WY,Hoback Junction
-110.783,42.399,Hobble Creek,307.877.4415/307.739.5500,,WY,Cokeville
-106.864,41.026,Hog Park,307.326.5258/307.745.2300,early jul-late aug,WY,Encampment
-106.273,41.218,Holmes,307.745.2300/307.745.2300,,WY,Laramie
-108.741,44.757,Homesteader Park,,,WY,Powell
-109.586,44.465,Horse Creek,307.455.2466/307.527.6241,,WY,Cody
-108.266,44.962,Horseshoe Bend - Bighorn Canyon National Rec Area,307.548.2251,,WY,Lovell
-109.655,44.884,Hunter Peak,307.527.6921/307.527.6241,early jun-mid oct,WY,
-110.736,44.886,Indian Creek - Yellowstone National Park,307.344.7381,mid jun-mid sep,WY,
-109.54,44.941,Island Lake,307.527.6921/307.527.6241,,WY,Cody
-107.236,44.205,Island Park,/307.674.2600,mid jun-mid sep,WY,Ten Sleep
-109.352,44.109,Jack Creek,307.527.6921/307.527.6241,mid may-mid oct,WY,Meeteetse
-107.121,41.284,Jack Creek,307.326.5258/307.745.2300,mid jun-mid oct,WY,Saratoga
-110.72,43.754,Jenny Lake - Grand Teton National Park,307.739.3300,mid may-mid sep,WY,Moose
-110.534,41.816,Kemmerer Tent Park,,,WY,Frontier
-104.75,44.356,Keyhole State Park,307.756.3596,all year,WY,Moorcroft
-106.866,42.198,Kortes Reservoir Miracle Mile Dispersed,307.261.5628,,WY,Leo
-110.516,43.27,Kozy,307.739.5400/307.739.5500,,WY,Bondurant
-110.744,42.406,Lake Alice,307.877.4415/307.739.5500,,WY,
-108.243,43.295,Lake Cameahwait - USBR,307. 332.2688,all year,WY,
-109.707,44.922,Lake Creek,307.527.6921/307.527.6241,mid jun-mid sep,WY,
-105.901,41.237,Lake Hattie Public Access Area - WGF,,all year,WY,Laramie
-106.101,41.145,Lake Owen,307.745.2300/307.745.2300,,WY,Foxpark
-107.216,44.177,Lake View,/307.674.2600,,WY,Ten Sleep
-108.737,42.823,Lander City Park,307.332.4647,,WY,Lander
-104.742,42.258,Larson Park,307.836.2255,,WY,Guernesy
